pc91_state_id,pc91_district_id,pc91_town_id,shrid
"20","09","109000","11-03-800186"
"20","09","110002","11-03-800187"
"20","09","300101","11-03-800242"
"20","10","100000","11-03-800269"
"20","10","101000","11-03-800270"
"20","10","102000","11-03-800271"
"20","10","103002","11-03-800272"
"20","10","104000","11-03-800273"
"20","10","105002","11-03-800274"
"20","10","106002","11-03-800276"
"20","10","107000","11-03-800278"
"20","10","108000","11-03-800283"
"20","10","109000","11-03-800281"
"20","10","110000","11-03-800285"
"20","10","111002","11-03-800284"
"20","11","100000","11-03-800223"
"20","11","101000","11-03-800225"
"20","11","102000","11-03-800224"
"20","11","103000","11-03-800228"
"20","11","104000","11-03-800227"
"20","11","105000","11-03-800229"
"20","11","106000","11-03-800231"
"20","11","107000","11-03-800236"
"20","11","108000","11-03-800234"
"20","11","109000","11-03-800233"
"20","11","300000","11-03-800226"
"20","12","100000","11-03-800200"
"20","12","101000","11-03-800201"
"20","12","102002","11-03-800219"
"20","12","103000","11-03-800220"
"20","12","104002","11-03-800221"
"20","12","105000","11-03-800217"
"20","12","106000","11-03-800215"
"20","12","107000","11-03-800216"
"20","12","300101","11-03-800202"
"21","01","100000","11-08-800444"
"21","01","101000","11-08-800445"
"21","01","102000","11-08-800447"
"21","01","103000","11-08-800454"
"21","01","104000","11-08-800456"
"21","01","105000","11-08-800449"
"21","01","106000","11-08-800448"
"21","01","107000","11-08-800450"
"21","01","108000","11-08-800452"
"21","01","109000","11-08-800451"
"21","01","110000","11-08-800453"
"21","01","111000","11-08-800457"
"21","01","112000","11-08-800458"
"21","01","113000","11-08-800459"
"21","01","114101","11-08-800455"
"21","01","300000","11-08-800446"
"21","02","100000","11-08-069113"
"21","02","101000","11-08-800461"
"21","02","102000","11-08-800462"
"21","03","100000","11-08-800464"
"21","03","101000","11-08-800465"
"21","03","102000","11-08-800466"
"21","03","103000","11-08-800467"
"21","03","104000","11-08-800463"
"21","03","105000","11-08-800469"
"21","03","106000","11-08-800470"
"21","03","107000","11-08-800471"
"21","03","108000","11-08-800472"
"21","03","109000","11-08-800473"
"21","03","110101","11-08-800468"
"21","04","100000","11-08-800474"
"21","04","101000","11-08-800475"
"21","04","102000","11-08-800476"
"21","04","103000","11-08-800477"
"21","04","104000","11-08-800481"
"21","04","105000","11-08-800480"
"21","04","106000","11-08-800483"
"21","04","107000","11-08-800484"
"21","04","108000","11-08-800485"
"21","04","200001","11-08-800478"
"21","04","201000","11-08-800479"
"21","04","210001","11-08-800482"
"21","04","210002","11-08-071567"
"21","05","100000","11-08-800486"
"21","05","101000","11-08-800489"
"21","05","102000","11-08-800487"
"21","05","103000","11-08-800488"
"21","05","104000","11-08-800491"
"21","05","105000","11-08-073683"
"21","05","106000","11-08-800492"
"21","05","300101","11-08-800490"
"21","06","100000","11-08-800493"
"21","06","101000","11-08-800494"
"21","06","102000","11-08-800495"
"21","06","103000","11-08-800496"
"21","06","104000","11-08-800497"
"21","06","105000","11-08-800499"
"21","06","106000","11-08-800500"
"21","06","107000","11-08-800501"
"21","06","300101","11-08-800498"
"21","06","300200","91-21-0600300200"
"21","07","100000","11-08-800502"
"21","07","101000","11-08-800503"
"21","07","102000","11-08-800504"
"21","08","100000","11-08-078282"
"21","08","101000","11-08-800505"
"21","08","102000","11-08-800506"
"21","08","103000","11-08-800507"
"21","08","104000","01-08-41004000"
"21","08","105101","11-08-800508"
"21","08","106101","11-08-800509"
"21","09","100000","11-08-800513"
"21","09","101000","11-08-800514"
"21","09","102000","11-08-800515"
"21","09","103000","11-08-079345"
"21","09","104000","11-08-800516"
"21","09","105000","11-08-800517"
"21","09","106000","11-08-800520"
"21","09","108000","11-08-800519"
"21","09","109000","11-08-079671"
"21","09","110000","11-08-800521"
"21","09","111000","11-08-080899"
"21","09","112000","11-08-800523"
"21","09","113000","11-08-800512"
"21","09","114000","11-08-800511"
"21","09","115000","11-08-077925"
"21","09","116101","11-08-800510"
"21","09","300100","11-08-800522"
"21","10","100000","11-08-800524"
"21","10","101000","11-08-800525"
"21","10","102000","11-08-800526"
"21","10","103000","11-08-800532"
"21","10","105000","11-08-800530"
"21","10","106000","11-08-800531"
"21","10","107000","11-08-800528"
"21","10","300000","11-08-800527"
"21","11","100000","11-08-800569"
"21","11","101000","11-08-800573"
"21","11","102000","11-08-800568"
"21","11","103000","11-08-800572"
"21","11","104000","11-08-800574"
"21","11","105000","11-08-800575"
"21","11","300000","11-08-800570"
"21","11","310101","11-08-800571"
"21","12","100000","11-08-800577"
"21","12","101000","11-08-800579"
"21","12","102000","11-08-800580"
"21","12","103000","11-08-800581"
"21","12","104101","11-08-800576"
"21","12","300101","11-08-800578"
"21","13","100000","11-08-800547"
"21","13","101000","11-08-800548"
"21","14","100000","11-08-800545"
"21","14","101000","11-08-800546"
"21","14","102101","11-08-800543"
"21","14","300000","11-08-800544"
"21","15","100000","11-08-800533"
"21","15","101000","11-08-800534"
"21","15","102000","11-08-800535"
"21","15","103000","11-08-800536"
"21","15","104000","11-08-800537"
"21","15","105000","11-08-800538"
"21","15","106000","11-08-083491"
"21","15","107000","11-08-800539"
"21","15","108000","11-08-800541"
"21","15","109000","11-08-800542"
"21","15","110101","11-08-800540"
"21","16","100000","11-08-800559"
"21","16","101000","11-08-090409"
"21","16","102000","11-08-090482"
"21","16","103000","11-08-800560"
"21","16","104000","11-08-090726"
"21","16","105000","11-08-091065"
"21","16","106000","11-08-800562"
"21","16","107000","11-08-800563"
"21","16","108000","11-08-800564"
"21","16","109000","11-08-800565"
"21","16","110000","11-08-800566"
"21","16","111000","11-08-800567"
"21","16","300000","11-08-800561"
"21","17","100000","11-08-800549"
"21","17","101000","11-08-800550"
"21","17","102000","11-08-087549"
"21","17","103000","11-08-087533"
"21","18","100000","11-08-800551"
"21","18","101000","11-08-800553"
"21","18","102000","11-08-800552"
"21","19","100000","11-08-800554"
"21","19","101000","11-08-800555"
"21","19","102000","11-08-800556"
"21","19","103000","11-08-090133"
"21","19","104000","11-08-800557"
"21","19","105101","11-08-800558"
"21","20","100000","11-08-800588"
"21","20","101000","11-08-800589"
"21","20","102000","11-08-800590"
"21","20","103000","11-08-800593"
"21","20","104000","11-08-095245"
"21","20","105000","11-08-800591"
"21","20","106000","11-08-800594"
"21","20","107000","11-08-096393"
"21","20","300000","11-08-800592"
"21","21","100000","11-08-800595"
"21","21","101000","11-08-800596"
"21","21","102000","11-08-800597"
"21","21","103000","11-08-800598"
"21","21","104000","11-08-800622"
"21","21","105000","11-08-800624"
"21","21","106000","11-08-800625"
"21","21","107000","11-08-108047"
"21","21","108000","11-08-800626"
"21","21","109000","11-08-107683"
"21","21","200001","11-08-107555"
"21","21","201000","11-08-107554"
"21","21","300000","11-08-800623"
"21","22","100000","11-08-800603"
"21","22","101000","11-08-800604"
"21","22","102000","11-08-800605"
"21","22","103000","11-08-800606"
"21","22","104000","11-08-800607"
"21","22","105000","11-08-800627"
"21","22","106000","11-08-800608"
"21","22","107000","11-08-800628"
"21","23","100000","11-08-800599"
"21","23","101000","11-08-800600"
"21","23","102000","11-08-098173"
"21","24","100000","11-08-098875"
"21","24","101000","11-08-098913"
"21","24","102000","11-08-800602"
"21","24","103001","11-08-800601"
"21","25","100000","11-08-800582"
"21","25","101000","11-08-800587"
"21","25","102000","11-08-800586"
"21","25","103000","11-08-800585"
"21","25","200001","11-08-800584"
"21","25","201000","11-08-800583"
"21","26","100000","11-08-800613"
"21","26","101000","11-08-800614"
"21","26","102000","11-08-800615"
"21","26","103000","11-08-800610"
"21","26","104000","11-08-102332"
"21","26","105000","11-08-800611"
"21","26","106000","11-08-102333"
"21","26","107000","11-08-102334"
"21","26","108000","11-08-800612"
"21","26","109000","11-08-103778"
"21","26","110000","11-08-800616"
"21","26","300000","11-08-800609"
"21","27","100000","11-08-103985"
"21","27","101000","11-08-800617"
"21","27","102000","11-08-800618"
"21","27","103000","11-08-800619"
"21","27","104000","11-08-104837"
"21","27","105000","11-08-800620"
"21","27","106000","11-08-105065"
"21","27","107000","11-08-800621"
"21","27","108000","11-08-105388"
"22","01","100000","11-11-801416"
"22","02","100000","11-11-801421"
"22","02","101000","11-11-801422"
"22","02","102000","11-11-801423"
"22","03","100000","11-11-801419"
"22","03","101000","11-11-801420"
"22","04","100000","11-11-801417"
"22","04","101000","11-11-801418"
"23","01","500100","11-33-803339"
"23","02","100000","11-33-803314"
"23","02","101000","11-33-803315"
"23","02","102000","11-33-803316"
"23","02","103000","11-33-803322"
"23","02","104000","11-33-629121"
"23","02","105000","11-33-803319"
"23","02","106000","11-33-803321"
"23","02","107000","11-33-628977"
"23","02","108000","11-33-628979"
"23","02","109000","11-33-629743"
"23","02","110000","11-33-803367"
"23","02","111000","11-33-803342"
"23","02","112000","11-33-803361"
"23","02","113000","11-33-803364"
"23","02","114000","11-33-803370"
"23","02","115000","11-33-803368"
"23","02","116000","11-33-803372"
"23","02","117000","11-33-630208"
"23","02","300100","11-33-803365"
"23","02","300200","11-33-803366"
"23","02","300300","11-33-629742"
"23","02","300400","11-33-629585"
"23","02","510100","11-33-803333"
"23","02","510200","11-33-803323"
"23","02","510300","11-33-803328"
"23","02","510400","11-33-803351"
"23","02","510500","11-33-803345"
"23","02","510600","11-33-803356"
"23","02","510700","11-33-803350"
"23","02","510800","11-33-803337"
"23","02","510900","11-33-803354"
"23","02","511100","11-33-803332"
"23","02","511200","11-33-803325"
"23","02","511400","11-33-803353"
"23","02","511500","11-33-803334"
"23","02","511600","11-33-803335"
"23","02","511700","11-33-628772"
"23","02","511800","11-33-803357"
"23","02","511900","11-33-803343"
"23","02","512000","11-33-803326"
"23","02","512100","11-33-803324"
"23","02","512200","11-33-803355"
"23","02","512300","11-33-803336"
"23","02","512400","11-33-803325"
"23","02","512500","11-33-803349"
"23","02","512600","11-33-803330"
"23","02","512700","11-33-803329"
"23","02","512800","11-33-803344"
"23","02","512900","11-33-803346"
"23","02","513000","11-33-629173"
"23","02","513100","11-33-629175"
"23","02","513200","11-33-803347"
"23","02","513300","11-33-629371"
"23","02","513400","11-33-629372"
"23","02","513500","11-33-629168"
"23","02","513600","11-33-803358"
"23","02","513700","11-33-629155"
"23","02","513800","11-33-803342"
"23","02","513900","11-33-803359"
"23","02","514000","11-33-629381"
"23","02","514100","11-33-803352"
"23","02","514300","11-33-803342"
"23","02","514400","11-33-629336"
"23","02","514600","11-33-629305"
"23","02","514700","11-33-803342"
"23","02","514800","11-33-629382"
"23","02","514900","11-33-629124"
"23","02","515000","11-33-803339"
"23","02","515100","11-33-629284"
"23","02","515200","11-33-629390"
"23","02","515300","11-33-629153"
"23","02","515400","11-33-629363"
"23","02","515500","11-33-629182"
"23","02","515600","11-33-803338"
"23","03","100000","11-33-803387"
"23","03","101000","11-33-803391"
"23","03","102000","11-33-803390"
"23","03","103000","11-33-803382"
"23","03","104000","11-33-803386"
"23","03","105000","11-33-803376"
"23","03","106000","11-33-803399"
"23","03","107000","11-33-803406"
"23","03","108000","11-33-803409"
"23","03","109000","11-33-803410"
"23","03","200001","11-33-803375"
"23","03","201000","11-33-630366"
"23","03","202000","11-33-803375"
"23","03","210001","11-33-803404"
"23","03","211000","11-33-630968"
"23","03","212000","11-33-630970"
"23","03","213000","11-33-803407"
"23","03","300100","11-33-803398"
"23","03","300200","11-33-803401"
"23","03","300300","11-33-803379"
"23","03","300400","11-33-803396"
"23","03","300500","11-33-803397"
"23","03","300600","11-33-803380"
"23","03","300700","11-33-803400"
"23","03","300800","11-33-630912"
"23","03","300900","11-33-630472"
"23","03","301000","11-33-630910"
"23","03","301100","11-33-803375"
"23","03","301200","11-33-803381"
"23","03","310100","11-33-803392"
"23","03","310200","11-33-803385"
"23","03","310300","11-33-803384"
"23","04","100000","11-33-803951"
"23","04","101000","11-33-803957"
"23","04","102000","11-33-803954"
"23","04","103000","11-33-803955"
"23","04","104000","11-33-803944"
"23","04","105000","11-33-803942"
"23","04","106000","11-33-803948"
"23","05","100000","11-33-803413"
"23","05","101000","11-33-803415"
"23","05","102000","11-33-803412"
"23","05","103000","11-33-803418"
"23","05","300000","11-33-803422"
"23","06","100000","11-33-803427"
"23","06","101000","11-33-803431"
"23","06","102000","11-33-803434"
"23","06","103000","11-33-803435"
"23","06","104000","11-33-803440"
"23","06","105000","11-33-803649"
"23","06","106000","11-33-803646"
"23","06","107000","11-33-803648"
"23","06","108000","11-33-636665"
"23","06","109000","11-33-803651"
"23","06","110000","11-33-803664"
"23","06","111000","11-33-803655"
"23","06","112000","11-33-803653"
"23","06","200001","11-33-803657"
"23","06","201000","11-33-803658"
"23","06","300000","11-33-803650"
"23","06","310100","11-33-636738"
"23","06","310200","11-33-803663"
"23","07","100000","11-33-803452"
"23","07","101000","11-33-803454"
"23","07","102000","11-33-803445"
"23","07","103000","11-33-803446"
"23","07","104000","11-33-803450"
"23","07","105000","11-33-803456"
"23","07","106000","11-33-634055"
"23","07","107000","11-33-634058"
"23","07","108000","11-33-803464"
"23","07","109000","11-33-803473"
"23","07","110000","11-33-803487"
"23","07","111000","11-33-803493"
"23","07","112000","11-33-803494"
"23","07","113000","11-33-803484"
"23","07","114000","11-33-803497"
"23","07","200001","11-33-634068"
"23","07","201000","11-33-634024"
"23","07","210001","11-33-803466"
"23","07","211000","11-33-634479"
"23","07","220001","11-33-803481"
"23","07","221000","11-33-803467"
"23","07","222000","11-33-634028"
"23","07","223000","11-33-803949"
"23","07","224000","11-33-634383"
"23","07","290001","11-33-803482"
"23","07","300100","11-33-803463"
"23","07","300200","11-33-803463"
"23","07","300300","11-33-803463"
"23","07","300400","11-33-803463"
"23","07","300500","11-33-803463"
"23","07","300600","11-33-634036"
"23","07","300700","11-33-803463"
"23","07","300800","11-33-803463"
"23","07","300900","11-33-803463"
"23","07","301000","11-33-634063"
"23","07","301100","11-33-803932"
"23","07","301200","11-33-634065"
"23","07","301300","11-33-803463"
"23","07","301400","11-33-803463"
"23","07","301500","11-33-633848"
"23","07","301600","11-33-803463"
"23","07","301700","11-33-803467"
"23","07","301800","01-33-41317000"
"23","07","301900","11-33-803463"
"23","07","302000","11-33-803463"
"23","07","302100","11-33-803463"
"23","07","302200","11-33-803463"
"23","07","600100","11-33-803493"
"23","07","600200","11-33-803485"
"23","07","600300","11-33-634473"
"23","08","100000","11-33-803505"
"23","08","101000","11-33-803509"
"23","08","102000","11-33-803509"
"23","08","103000","11-33-803505"
"23","08","104000","11-33-803523"
"23","08","105000","11-33-804020"
"23","08","106000","11-33-635020"
"23","08","107000","11-33-635021"
"23","08","108000","11-33-803542"
"23","08","109000","11-33-803537"
"23","08","110000","11-33-804018"
"23","08","111000","11-33-804018"
"23","08","291001","11-33-803523"
"23","08","292000","11-33-634896"
"23","08","610100","11-33-803542"
"23","08","610200","11-33-803541"
"23","08","610400","11-33-803543"
"23","08","610500","11-33-803538"
"23","09","100000","11-33-803560"
"23","09","101000","11-33-803561"
"23","09","102000","11-33-803564"
"23","09","200001","11-33-803559"
"23","09","201000","11-33-803558"
"23","09","210001","11-33-803563"
"23","09","211000","11-33-635087"
"23","09","220001","11-33-803565"
"23","09","221000","11-33-635107"
"23","09","230001","11-33-803570"
"23","09","231000","11-33-803572"
"23","09","232000","11-33-803567"
"23","09","233000","11-33-803566"
"23","09","234000","11-33-635116"
"23","09","235000","11-33-635115"
"23","10","100000","11-33-803961"
"23","10","101000","11-33-803962"
"23","10","102000","11-33-803969"
"23","10","103000","11-33-804028"
"23","10","104000","11-33-804006"
"23","10","105000","11-33-804029"
"23","10","106000","11-33-644880"
"23","10","300100","11-33-804026"
"23","10","300200","11-33-804024"
"23","10","300300","11-33-804021"
"23","10","300400","11-33-804022"
"23","10","300500","11-33-644800"
"23","10","300600","11-33-644792"
"23","10","310100","11-33-804002"
"23","10","310200","11-33-804004"
"23","10","310300","11-33-804003"
"23","10","310400","11-33-644593"
"23","10","310500","11-33-644594"
"23","10","310600","11-33-644532"
"23","10","320100","11-33-803984"
"23","10","320200","11-33-803989"
"23","10","320300","11-33-803990"
"23","10","320400","11-33-803996"
"23","10","320500","11-33-803966"
"23","10","320600","11-33-803972"
"23","10","320700","11-33-803981"
"23","10","320800","11-33-803988"
"23","10","320900","11-33-803970"
"23","10","321000","11-33-803982"
"23","10","321100","11-33-644442"
"23","10","321200","11-33-803991"
"23","10","321300","11-33-644473"
"23","10","321400","11-33-803977"
"23","10","321500","11-33-803980"
"23","10","321600","11-33-803975"
"23","10","321700","11-33-803967"
"23","10","321800","11-33-644443"
"23","10","321900","11-33-644445"
"23","10","322000","11-33-804028"
"23","10","330000","11-33-804010"
"23","11","100000","11-33-803574"
"23","11","101000","11-33-803581"
"23","11","102000","11-33-803585"
"23","11","103000","11-33-803592"
"23","11","104000","11-33-803595"
"23","11","105000","11-33-803600"
"23","11","106000","11-33-803598"
"23","11","200001","11-33-803576"
"23","11","201000","11-33-803552"
"23","11","300000","11-33-803589"
"23","12","100000","11-33-803623"
"23","12","101000","11-33-803639"
"23","12","102000","11-33-803645"
"23","12","103000","11-33-803626"
"23","12","104000","11-33-803628"
"23","12","105000","11-33-803629"
"23","12","106000","11-33-803625"
"23","12","107000","11-33-803618"
"23","12","108000","11-33-803620"
"23","12","109000","11-33-803616"
"23","12","110000","11-33-803620"
"23","12","111000","11-33-803604"
"23","12","112000","11-33-803602"
"23","12","113000","11-33-803613"
"23","12","114000","11-33-803635"
"23","12","300100","11-33-803631"
"23","12","300300","11-33-803631"
"23","12","300400","11-33-803634"
"23","12","300500","11-33-803631"
"23","12","300600","11-33-803631"
"23","12","300700","11-33-803631"
"23","12","300800","11-33-803633"
"23","12","300900","11-33-803631"
"23","12","301000","11-33-803631"
"23","12","301100","11-33-636037"
"23","12","301200","11-33-803631"
"23","12","301300","11-33-636014"
"23","12","310100","11-33-803607"
"23","12","310200","11-33-803606"
"23","13","100000","11-33-637387"
"23","13","101000","11-33-803667"
"23","13","102000","11-33-803668"
"23","13","103000","11-33-803672"
"23","13","104000","11-33-803670"
"23","13","105000","11-33-803671"
"23","13","106000","11-33-803691"
"23","13","107000","11-33-803694"
"23","13","108000","11-33-803693"
"23","13","109000","11-33-803696"
"23","13","110000","11-33-803700"
"23","13","111000","11-33-803701"
"23","13","112000","11-33-803704"
"23","13","113000","11-33-803706"
"23","13","114000","11-33-803679"
"23","13","115000","11-33-803703"
"23","13","116000","11-33-803684"
"23","13","117000","11-33-803685"
"23","13","118000","11-33-803686"
"23","13","119000","11-33-803687"
"23","13","121000","11-33-803688"
"23","13","122000","11-33-803689"
"23","13","123000","11-33-803678"
"23","13","124000","11-33-803711"
"23","13","125000","11-33-803712"
"23","13","200001","11-33-803674"
"23","13","201000","11-33-803674"
"23","13","202000","11-33-637707"
"23","13","300100","11-33-803697"
"23","13","300200","11-33-803699"
"23","13","310000","11-33-803707"
"23","14","100000","11-33-803717"
"23","14","101000","11-33-803715"
"23","14","102000","11-33-639447"
"23","14","103000","11-33-803718"
"23","14","104000","11-33-803721"
"23","14","105000","11-33-803720"
"23","14","106000","91-23-1400106000"
"23","14","107000","91-23-1400107000"
"23","14","108000","11-33-803724"
"23","15","100000","11-33-803726"
"23","15","101000","11-33-803727"
"23","15","102000","11-33-803734"
"23","15","103000","11-33-803736"
"23","15","104000","11-33-803735"
"23","15","105000","11-33-803737"
"23","15","106000","11-33-803738"
"23","15","107000","11-33-803739"
"23","15","300100","11-33-803733"
"23","15","300200","11-33-803730"
"23","15","300300","11-33-803729"
"23","15","300400","11-33-803731"
"23","15","300500","11-33-803732"
"23","15","300600","11-33-803728"
"23","15","300700","11-33-640126"
"23","16","100000","11-33-803760"
"23","16","101000","11-33-803777"
"23","16","102000","11-33-803779"
"23","16","103000","11-33-803783"
"23","16","104000","11-33-803784"
"23","16","105000","11-33-803767"
"23","16","106000","11-33-803769"
"23","16","107000","11-33-803786"
"23","16","108000","11-33-803749"
"23","16","109000","11-33-803741"
"23","16","110000","11-33-640712"
"23","16","111000","11-33-803753"
"23","16","112000","11-33-803752"
"23","16","300100","11-33-803754"
"23","16","300300","11-33-803756"
"23","16","300400","11-33-803743"
"23","16","300500","11-33-803744"
"23","16","300600","11-33-640707"
"23","16","300700","11-33-803758"
"23","16","300800","11-33-803755"
"23","16","300900","11-33-640713"
"23","16","301000","11-33-641066"
"23","17","100000","11-33-803794"
"23","17","101000","11-33-803798"
"23","17","102000","11-33-641369"
"23","17","103000","11-33-641370"
"23","17","104000","11-33-803801"
"23","17","105000","11-33-641314"
"23","17","106000","11-33-641313"
"23","17","107000","11-33-641311"
"23","17","108000","11-33-641315"
"23","17","109000","11-33-641317"
"23","17","110000","11-33-803802"
"23","17","111000","11-33-641767"
"23","17","112000","11-33-641766"
"23","17","113000","11-33-641210"
"23","17","114000","11-33-803789"
"23","17","310100","11-33-803797"
"23","17","310200","11-33-803796"
"23","18","100000","11-33-803805"
"23","18","101000","11-33-803808"
"23","18","102000","11-33-803806"
"23","18","103000","11-33-803810"
"23","18","104000","11-33-803812"
"23","18","105000","11-33-803811"
"23","18","106000","11-33-803813"
"23","18","200001","11-33-803803"
"23","18","201000","11-33-641832"
"23","19","100000","11-33-803814"
"23","19","101000","11-33-803818"
"23","19","102000","11-33-803815"
"23","19","103000","11-33-803817"
"23","19","104000","11-33-803820"
"23","19","105000","11-33-803822"
"23","19","106000","11-33-803825"
"23","19","107000","11-33-803824"
"23","19","108000","11-33-642577"
"23","19","109000","11-33-803834"
"23","19","110000","11-33-642589"
"23","19","111000","11-33-803830"
"23","19","112000","11-33-803829"
"23","19","113000","11-33-803835"
"23","19","114000","11-33-642606"
"23","19","200001","11-33-803833"
"23","19","201000","11-33-803826"
"23","19","202000","11-33-803831"
"23","19","300100","11-33-803821"
"23","19","300200","11-33-642478"
"23","19","300300","11-33-642476"
"23","19","300400","11-33-642480"
"23","19","300500","11-33-642477"
"23","19","300600","11-33-642516"
"23","19","300700","11-33-803821"
"23","19","300800","11-33-642465"
"23","19","300900","11-33-642474"
"23","19","301000","11-33-642455"
"23","20","100000","11-33-803839"
"23","20","101000","11-33-803841"
"23","20","102000","11-33-803855"
"23","20","103000","11-33-803843"
"23","20","104000","11-33-803846"
"23","20","105000","11-33-803849"
"23","20","106000","11-33-803863"
"23","20","107000","11-33-642993"
"23","20","108000","11-33-803866"
"23","20","109000","11-33-803875"
"23","20","110000","11-33-803879"
"23","20","200001","11-33-803864"
"23","20","201000","11-33-803867"
"23","20","300100","11-33-803860"
"23","20","300200","91-23-2000300200"
"23","20","300300","91-23-2000300300"
"23","20","300400","11-33-803860"
"23","20","300500","11-33-803859"
"23","20","300600","91-23-2000300600"
"23","20","300700","11-33-642839"
"23","20","300800","11-33-803858"
"23","20","301000","11-33-642891"
"23","20","301100","11-33-642884"
"23","21","100000","11-33-803886"
"23","21","101000","11-33-803907"
"23","21","102000","11-33-803917"
"23","21","103000","11-33-803939"
"23","21","300000","11-33-803927"
"24","01","100000","11-16-801520"
"24","01","101000","11-16-801521"
"24","01","103000","11-16-271866"
"24","01","104000","11-16-271865"
"24","01","108000","11-16-801525"
"24","02","100000","11-16-801534"
"24","02","101000","11-16-801533"
"24","02","102000","11-16-801535"
"24","02","103000","11-16-801532"
"24","03","100000","11-16-801526"
"24","03","101000","11-16-801527"
"24","03","102000","11-16-801529"
"24","03","103000","11-16-801530"
"25","01","100000","11-05-800288"
"25","01","101000","11-05-800287"
"25","01","102000","11-05-800289"
"25","02","100000","11-05-800292"
"25","02","101000","11-05-800291"
"25","02","102000","11-05-800295"
"25","02","103000","11-05-800294"
"25","02","104000","11-05-800290"
"25","02","105000","11-05-800297"
"25","02","106000","11-05-800293"
"25","02","107000","11-05-800296"
"25","03","100000","11-05-800300"
"25","03","101000","11-05-800302"
"25","03","102000","11-05-800303"
"25","03","103000","11-05-800299"
"25","03","104000","11-05-800298"
"25","04","100000","11-05-800306"
"25","04","101000","11-05-800312"
"25","04","102000","11-05-800305"
"25","04","104000","11-05-800304"
"25","04","105000","11-05-045354"
"25","04","200001","11-05-800313"
"25","04","201000","11-05-800314"
"25","04","202000","11-05-800313"
"25","04","210001","11-05-800307"
"25","04","211000","11-05-800308"
"25","04","300200","01-05-40508000"
"25","04","300400","11-05-800310"
"25","04","300500","11-05-800311"
"25","04","300600","11-05-045267"
"25","05","100000","11-05-800319"
"25","05","101000","11-05-800316"
"25","05","102000","91-25-0500102000"
"25","05","103000","11-05-800315"
"25","05","104000","11-05-800317"
"25","05","105000","11-05-800318"
"25","05","106000","11-05-800316"
"25","06","100000","11-05-800322"
"25","06","101000","11-05-800320"
"25","06","102000","11-05-800329"
"25","06","103000","11-05-800321"
"25","06","104000","11-05-800328"
"25","07","100000","11-05-800324"
"25","07","101000","11-05-800323"
"25","07","102000","11-05-800325"
"25","07","200001","11-05-800327"
"25","07","201000","11-05-800326"
"25","08","100000","11-05-800339"
"25","08","101000","11-05-800346"
"25","08","102000","11-05-800336"
"25","08","103000","11-05-800342"
"25","08","104000","11-05-800347"
"25","08","105000","11-05-800344"
"25","08","106000","11-05-800351"
"25","08","107000","11-05-056015"
"25","08","108000","11-05-800330"
"25","08","109000","11-05-800352"
"25","08","110000","11-05-800348"
"25","08","111000","11-05-800350"
"25","08","112000","11-05-800343"
"25","08","113000","11-05-800340"
"25","08","114000","11-05-054471"
"25","08","116000","11-05-800349"
"25","08","117000","11-05-800341"
"25","08","118000","11-05-800333"
"25","08","119000","11-05-800338"
"25","08","120000","11-05-800337"
"25","08","121000","11-05-800334"
"25","08","200001","11-05-800331"
"25","08","201000","11-05-800332"
"25","08","300000","11-05-800335"
"25","09","100000","11-09-800661"
"25","09","101000","11-09-800668"
"25","09","102000","11-09-800677"
"25","09","103000","11-09-800671"
"25","09","104000","11-09-800663"
"25","09","105000","11-09-800674"
"25","09","106000","11-09-800672"
"25","09","107000","11-09-800673"
"25","09","108000","11-09-800667"
"25","09","109000","11-09-800670"
"25","09","110000","11-09-800675"
"25","09","111000","11-09-800669"
"25","09","112000","11-09-800676"
"25","09","113000","11-09-800666"
"25","09","114000","11-09-800664"
"25","09","115000","11-09-800660"
"25","09","116000","11-09-114351"
"25","09","117000","11-09-800662"
"25","09","200001","11-09-800665"
"25","09","201000","11-09-112564"
"25","10","100000","11-09-800689"
"25","10","101000","11-09-800704"
"25","10","102000","11-09-800699"
"25","10","103000","11-09-800678"
"25","10","104000","11-09-800687"
"25","10","105000","11-09-800679"
"25","10","106000","11-09-800701"
"25","10","107000","11-09-800685"
"25","10","108000","11-09-800683"
"25","10","109000","11-09-800681"
"25","10","110000","11-09-800698"
"25","10","111000","11-09-800688"
"25","10","112000","11-09-800705"
"25","10","113000","11-09-800680"
"25","10","114000","11-09-800700"
"25","10","115000","11-09-800703"
"25","10","200001","11-09-800684"
"25","10","201000","11-09-115652"
"25","10","300100","11-09-800682"
"25","10","300200","11-09-800682"
"25","10","310000","11-09-800686"
"25","10","320000","11-09-800702"
"25","11","100000","11-09-800692"
"25","11","101000","11-09-800693"
"25","11","102000","11-09-800696"
"25","11","103000","11-09-800691"
"25","11","104000","11-09-800697"
"25","11","105000","11-09-800694"
"25","11","106000","11-09-800690"
"25","11","300000","11-09-800695"
"25","12","100000","11-09-800637"
"25","12","101000","11-09-800635"
"25","12","102000","11-09-800639"
"25","12","103000","11-09-800633"
"25","12","104000","11-09-800629"
"25","12","105000","11-09-800631"
"25","12","106000","11-09-800638"
"25","12","107000","11-09-800634"
"25","12","108000","11-09-800632"
"25","12","109000","11-09-800636"
"25","12","300000","11-09-800630"
"25","13","100000","11-05-800356"
"25","13","101000","11-05-800360"
"25","13","102000","11-05-800357"
"25","13","103000","11-05-800355"
"25","13","200001","11-05-800353"
"25","13","201000","11-05-800354"
"25","13","300101","11-05-800359"
"25","13","300200","11-05-800358"
"25","14","100000","11-09-800645"
